type,titre,prix,localisation,surface,pièces,chambres,salles_de_bains,caractéristiques,description,prix_m2,parking,pool,furnished,bedrooms,bathrooms,city,standing,étage,état
Appartement,Appartement 117 m² haut standing Ziraoui,1800000.0,"MoulayYoussef, Casablanca",117.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Cuisine équipée","Vente d’un joli appartement de haut standing d’une superficie d’environ 117 m² au 3-ème étage situé à Boulevard Ziraoui au niveau de boulevard Moulay Youssef.

L’appartement se compose de :
- Un salon
- Un hall
- Deux chambres dont une suite parentale avec dressing et salle de bain intégrée 
- Deux salles de bain
- Une cuisine équipée avec buanderie
- Une grande terrasse
- Une place au garage

Prix de vente: 1 800 000 dhs négociable 
...",15384.615384615385,True,False,False,2.0,2.0,Casablanca,haut standing,3.0,neuf
Appartement,Vente deux ch salon val fleuri top,1250000.0,"ValFleury, Casablanca",106.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge, Climatisation, Chauffage central, Sécurité, Double vitrage, Porte blindée","Je mets à votre disposition un top appartement à la vente au quartier Val fleuri pour investissement ou pour habitation au troisième étage d un immeuble bien entretenu se compose de deux chambres à coucher dont une suite parentale et un salon une cuisine et une deuxième salle de bain propre très calme donnant sur l'arrière de l'immeuble plein sud avec une place de garage attribué plein sud.
prix de vente 1250000 dh",15432.098765432098,True,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appart à vendre sur Tétouan avec vues imprenables,1100000.0,"ElEnsanche, Tétouan",123.0,2.0,2.0,1.0,"Jardin, Terrasse, Ascenseur, Vue sur les montagnes, Concierge, Façade extérieure, Salon européen, Antenne parabolique, Sécurité","Nous sommes ravis de vous présenter cet appartement exceptionnel situé au 6ème étage d'un immeuble à Tétouan, ville charmante du nord du Maroc. Avec une superficie de 123 m², cet appartement offre un espace généreux et lumineux, idéal pour les familles ou les couples qui cherchent un havre de paix en plein cœur de la ville.

L'appartement se compose d'un hall d'entrée, d'un salon élégant avec des fenêtres qui laissent entrer une grande quantité...",8943.08943089431,False,False,False,2.0,1.0,Tetouan,moyen standing,6.0,neuf
Appartement,"Appartement à l'achat à Maamora. 
2 grandes pièces. 
Avec as...",980000.0,"Maamora,Kénitra",157.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Porte blindée, Cuisine équipée","Opportunité unique pour cet appartement à vendre.
Prix 980 000 DH.
3 chambres, 2 salles de bains, superficie 157 m².
2 pièces.
2ème étage.
Moins de 20 ans.
Revêtement: Carrelage.
Résidence équipée d'un ascenseur.
Vous profiterez également d'une belle terrasse.

Idéal si vous souhaitez acheter un appartement à Maamora.
Résidence avec concierge.
Cuisine bien équipée.

Soyez le premier à visiter cet appartement en vente à Kénitra.
Porte sécurisée",6242.03821656051,False,False,False,2.0,2.0,Kenitra,haut standing,3.0,neuf
Appartement,Vend appartement à Martil. 2 chambres. Ascenseur et terrasse,410000.0,"Martil,Martil",80.0,2.0,2.0,1.0,"Terrasse, Ascenseur, Façade extérieure","Opportunité unique pour cet appartement à vendre. Prix 410 000 DH. 2 chambres, 1 salle de bains, superficie 80 m². 2 pièces. 1er étage. Moins de 5 ans. Type de sol: Carrelage. Profitez d'une belle terrasse. Dispose également d'un ascenseur.

Venez découvrir cet appartement à vendre à Martil.

Proche de toutes commodités: commerces à moins de 50 mètres, pharmacie et centre commercial à 50 mètres, supermarché et librairie à 100 mètres, établissemen...",5125.0,False,False,False,2.0,1.0,Martil,moyen standing,4.0,neuf
Appartement,Appartement de 123m2 sur Gueliz à vendre,1650000.0,"CampAl Ghoul, Marrakech",123.0,2.0,2.0,2.0,"Terrasse, Garage, Concierge","Appartement de 123m² 3 chambres 2 salles de bain situé à CampAl Ghoul, Marrakech au prix de 1 650 000 DH (13 415 DH/m²) moyen standing, calme, lumineux Belle opportunité !",13414.634146341465,False,False,False,2.0,2.0,Marrakech,moyen standing,1.0,neuf
Appartement,Appartement au bord de la mer,1380000.0,"SidiRahal, Sidi Rahal",79.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur mer, Piscine, Chambre rangement, Meublé, Salon européen, Antenne parabolique, Sécurité, Cuisine équipée, Réfrigérateur, Four","Appartement de 79m² 2 chambres 2 salles de bain situé à SidiRahal, Sidi Rahal au prix de 1 380 000 DH (17 468 DH/m²) standing Belle opportunité !",17468.354430379746,False,False,False,2.0,2.0,Sidi Rahal,moyen standing,2.0,neuf
Appartement,Vend appartement à Rbat AsfaÃ±. 3 pièces. Salon traditionnel...,850000.0,"RbatAsfaÃ±, Tétouan",92.0,2.0,2.0,1.0,"Terrasse, Chambre rangement, Façade extérieure, Salon Marocain, Salon européen, Porte blindée, Cuisine équipée","Appartement de 92m² 3 chambres 1 salle de bain situé à RbatAsfaÃ±, Tétouan au prix de 850 000 DH (9 239 DH/m²) lumineux, rénové, vue dégagée Contactez-nous pour plus d'informations.",9239.130434782608,False,False,False,2.0,1.0,Tetouan,moyen standing,2.0,neuf
Appartement,Appartement à vendre à KENITRA,790000.0,"Centre,Kénitra",90.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge, Sécurité, Cuisine équipée","Appartement de 90m² 2 chambres 2 salles de bain situé à Centre,Kénitra au prix de 790 000 DH (8 778 DH/m²) À ne pas manquer !",8777.777777777777,False,False,False,2.0,2.0,Kenitra,haut standing,3.0,neuf
Appartement,Appartement lux,116000.0,"Centre,Kénitra",160.0,2.0,2.0,2.0,"Jardin, Antenne parabolique, Climatisation, Four, Micro-ondes","Appartement de 160m² 2 chambres 2 salles de bain situé à Centre,Kénitra au prix de 116 000 DH (725 DH/m²) Disponible immédiatement.",725.0,False,False,False,2.0,2.0,Kenitra,haut standing,3.0,neuf
Appartement,Appartement en très bon état très bien placé,420000.0,"Imzouren,Imzouren",60.0,2.0,2.0,1.0,"Jardin, Terrasse","Appartement de 60m² 2 chambres 1 salle de bain situé à Imzouren,Imzouren au prix de 420 000 DH (7 000 DH/m²) À visiter rapidement !",7000.0,False,False,False,2.0,1.0,Imzouren,haut standing,1.0,neuf
Appartement,Appartement à vendre à M'Diq. 1 Pièce. Bien meublé,1080000.0,"M'Diq,M'Diq",70.0,2.0,2.0,1.0,"Terrasse, Vue sur mer, Piscine, Concierge, Meublé, Salon européen, Antenne parabolique, Climatisation, Chauffage central, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Appartement de 70m² 2 chambres 1 salle de bain situé à M'Diq,M'Diq au prix de 1 080 000 DH (15 429 DH/m²) standing À ne pas manquer !",15428.57142857143,False,False,False,2.0,1.0,M'Diq,moyen standing,1.0,neuf
Appartement,"Investissement valeur sure, 
Appart en Bureau",950000.0,"LaGironde, Casablanca",80.0,2.0,2.0,1.0,"Terrasse, Garage, Ascenseur, Concierge, Sécurité","Appartement de 80m² 2 chambres 1 salle de bain situé à LaGironde, Casablanca au prix de 950 000 DH (11 875 DH/m²) lumineux, rénové, vue dégagée À visiter rapidement !",11875.0,False,False,False,2.0,1.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement en vente à Dar Bouazza. 2 belles chambres. Bien...,1200000.0,"DarBouazza, Dar Bouazza",120.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Ascenseur, Vue sur mer, Piscine, Concierge, Meublé, Façade extérieure, Salon Marocain, Antenne parabolique, Climatisation, Sécurité, Double vitrage, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Appartement de 120m² 2 chambres 2 salles de bain situé à DarBouazza, Dar Bouazza au prix de 1 200 000 DH (10 000 DH/m²) Belle opportunité !",10000.0,False,False,False,2.0,2.0,Dar Bouazza,moyen standing,2.0,neuf
Appartement,Appart sur Bd TAH de 96m à Casa,860000.0,"AlOsra, Casablanca",96.0,2.0,2.0,1.0,"Jardin, Ascenseur, Salon Marocain, Salon européen, Antenne parabolique, Climatisation, Sécurité, Cuisine équipée","Appartement de 96m² 3 chambres 1 salle de bain situé à AlOsra, Casablanca au prix de 860 000 DH (8 958 DH/m²) rénové, calme, bien agencé À visiter rapidement !",8958.333333333334,False,False,False,2.0,1.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement à vendre Socrate Casablanca,1200000.0,"Burger,Casablanca",105.0,2.0,2.0,2.0,"Jardin, Garage, Ascenseur, Chambre rangement, Meublé, Salon européen, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Appartement de 105m² 2 chambres 2 salles de bain situé à Burger,Casablanca au prix de 1 200 000 DH (11 429 DH/m²) moyen standing À ne pas manquer !",11428.57142857143,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement en vente à Route Nationale Assilah. Surface de 6...,680000.0,"RouteNationale Assilah (N1), Tanger",68.0,2.0,2.0,1.0,"Jardin, Terrasse, Garage, Salon Marocain, Salon européen","Appartement de 68m² 2 chambres 1 salle de bain situé à RouteNationale Assilah (N1), Tanger au prix de 680 000 DH (10 000 DH/m²) bien agencé, calme, moderne À ne pas manquer !",10000.0,False,False,False,2.0,1.0,Tanger,haut standing,1.0,neuf
Appartement,Vente appartement nedjma,165000.0,"Centre,Tanger",118.0,2.0,2.0,2.0,"Terrasse, Ascenseur, Concierge, Façade extérieure, Salon Marocain, Salon européen, Climatisation, Sécurité, Cuisine équipée, Réfrigérateur, Machine à laver, Micro-ondes","Appartement de 118m² 3 chambres 2 salles de bain situé à Centre,Tanger au prix de 165 000 DH (1 398 DH/m²) vue dégagée, calme, bien agencé Belle opportunité !",1398.3050847457628,False,False,False,2.0,2.0,Tanger,haut standing,1.0,neuf
Appartement,"Vente d'un bel appartement vue sur mer et sur piscine 
Résid...",1800000.0,"DarBouazza, Dar Bouazza",100.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur mer, Piscine, Cheminée, Climatisation, Cuisine équipée","Appartement de 100m² 2 chambres 2 salles de bain situé à DarBouazza, Dar Bouazza au prix de 1 800 000 DH (18 000 DH/m²) standing, vue dégagée, moderne À ne pas manquer !",18000.0,False,False,False,2.0,2.0,Dar Bouazza,moyen standing,2.0,neuf
Appartement,Appartement 136m² diour jamâa à rabat,1700000.0,"DiourJamaa, Rabat",136.0,2.0,2.0,1.0,"Garage, Ascenseur","Appartement de 136m² 3 chambres 1 salle de bain situé à DiourJamaa, Rabat au prix de 1 700 000 DH (12 500 DH/m²) moyen standing Contactez-nous pour plus d'informations.",12500.0,False,False,False,2.0,1.0,Rabat,moyen standing,3.0,neuf
Appartement,Appartement 100m² diour jamâa à rabat,1500000.0,"DiourJamaa, Rabat",100.0,2.0,2.0,1.0,"Garage, Ascenseur","Appartement de 100m² 3 chambres 1 salle de bain situé à DiourJamaa, Rabat au prix de 1 500 000 DH (15 000 DH/m²) moyen standing Belle opportunité !",15000.0,False,False,False,2.0,1.0,Rabat,moyen standing,3.0,neuf
Appartement,Appartement a vendre 3 chambres a bourgoune,2700000.0,"BourgogneOuest, Casablanca",160.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Salon européen, Climatisation, Sécurité, Porte blindée, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Appartement de 160m² 3 chambres 3 salles de bain situé à BourgogneOuest, Casablanca au prix de 2 700 000 DH (16 875 DH/m²) ensoleillé, standing, calme Contactez-nous pour plus d'informations.",16875.0,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Duplex refait à neuf 179m²,2400000.0,"RouteCasablanca, Marrakech",179.0,2.0,2.0,2.0,"Jardin, Garage, Ascenseur, Concierge, Chambre rangement, Meublé, Façade extérieure, Salon européen, Climatisation, Chauffage central, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Appartement de 179m² 3 chambres 2 salles de bain situé à RouteCasablanca, Marrakech au prix de 2 400 000 DH (13 408 DH/m²) moyen standing, calme, rénové À visiter rapidement !",13407.82122905028,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement en vente à Aïn Sebaâ. 2 chambres agréables,921000.0,"AïnSebaâ, Casablanca",97.0,2.0,2.0,2.0,"Jardin, Sécurité","Appartement de 97m² 2 chambres 2 salles de bain situé à AïnSebaâ, Casablanca au prix de 921 000 DH (9 495 DH/m²) bien agencé, calme, spacieux Disponible immédiatement.",9494.845360824742,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Bel Appartement à vendre meublé à Tanger prés de Nouinouich,1370000.0,"Sania,Tanger",99.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Ascenseur, Vue sur mer, Vue sur les montagnes, Piscine, Concierge, Meublé, Salon Marocain, Salon européen, Sécurité, Réfrigérateur, Machine à laver, Micro-ondes","Appartement de 99m² 2 chambres 2 salles de bain situé à Sania,Tanger au prix de 1 370 000 DH (13 838 DH/m²) moyen standing Disponible immédiatement.",13838.38383838384,False,False,False,2.0,2.0,Tanger,moyen standing,1.0,neuf
Appartement,Vend appartement à Oulfa. 1 Pièce. Jardin et terrasse,700000.0,"Oulfa,Casablanca",70.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Ascenseur, Concierge, Façade extérieure, Sécurité, Four","Appartement de 70m² 2 chambres 2 salles de bain situé à Oulfa,Casablanca au prix de 700 000 DH (10 000 DH/m²) moderne, ensoleillé, rénové À visiter rapidement !",10000.0,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement en vente 4 chambre salon marocain,2450000.0,"Riyad,Rabat",147.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Concierge, Façade extérieure, Salon Marocain, Antenne parabolique, Cheminée, Climatisation, Sécurité, Porte blindée, Four","Appartement de 147m² 4 chambres 3 salles de bain situé à Riyad,Rabat au prix de 2 450 000 DH (16 667 DH/m²) standing Belle opportunité !",16666.666666666668,False,False,False,2.0,2.0,Rabat,haut standing,3.0,neuf
Appartement,Appartement au residence des pres,730000.0,"DarBouazza, Dar Bouazza",93.0,2.0,2.0,2.0,"Terrasse, Ascenseur, Façade extérieure, Sécurité","Appartement de 93m² 3 chambres 2 salles de bain situé à DarBouazza, Dar Bouazza au prix de 730 000 DH (7 849 DH/m²) Contactez-nous pour plus d'informations.",7849.462365591397,False,False,False,2.0,2.0,Dar Bouazza,moyen standing,2.0,neuf
Appartement,Guich El Oudayas Idéal pour les professions libérales,890000.0,"GuichOudaya, Rabat",60.0,2.0,2.0,1.0,"Façade extérieure, Salon Marocain, Sécurité","Appartement de 60m² 2 chambres 1 salle de bain situé à GuichOudaya, Rabat au prix de 890 000 DH (14 833 DH/m²) bien agencé, lumineux, ensoleillé À ne pas manquer !",14833.333333333334,False,False,False,2.0,1.0,Rabat,haut standing,3.0,neuf
Appartement,Bel appartement à vendre à Larache. Surface totale 95 m². Av...,440000.0,"Larache,Larache",95.0,2.0,2.0,1.0,"Terrasse, Ascenseur, Façade extérieure, Porte blindée, Cuisine équipée","Affaire à saisir pour cet appartement à vendre. Prix 440 000 DH. 2 pièces, 1 salle de bains, 95 m². 2 chambres à coucher. 3ème étage. Moins de 10 ans. Type de sol: Marbre. Profitez d'une belle terrasse. Dispose également d'un ascenseur.

Cet appartement est proposé à la vente à Larache. Porte blindée. Cuisine équipée.

Programmez dès maintenant votre visite pour cet appartement d'exception à Larache",4631.578947368421,False,False,False,2.0,1.0,Larache,haut standing,1.0,neuf
Appartement,Joli Appartement sur la route de Rabat à Vendre,900000.0,"Gueznaia,Gueznaia",95.0,2.0,2.0,1.0,"Terrasse, Garage, Ascenseur, Concierge, Meublé, Façade extérieure, Salon Marocain, Climatisation, Chauffage central, Sécurité, Double vitrage, Porte blindée, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Je met en vente un joli appartement meublé,  95 m2, avec 2 façades sur la route de Rabat près du nouveau  tunnel de Gzenaya.
Appartemebt meublé, au 3ème étage, Dans une résidence sécurisée,  avec 2 façades,  2 Balcons, une place paking sous terrain, un asenceur , 3 chambres,  un salon , 1 salle de bain , une cuisine,  un séjour. Bien ensoleillé.
Parquet marque allemande /spots/ 2 climatiseurs 24.000 ui, Avec cameras de surveillances i...",9000.0,False,False,False,2.0,1.0,Gueznaia,haut standing,3.0,neuf
Appartement,"Vente Apt. Res. Fermée quartier Qods 
Bernoussi",650000.0,"AlQods, Casablanca",78.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Concierge, Chambre rangement, Façade extérieure, Salon Marocain, Sécurité","Apt. de 78 m2 situé à Résidence les jardins Majorelles au quartier Qods sidi Bernoussi, bien ensoleillé au 3ème étage, avec une place au garage, 2 chambres salon, salle de bain et cuisine avec buanderie",8333.333333333334,True,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement 71m2 – Boulevard de la Résistance,550000.0,"LaGironde, Casablanca",71.0,2.0,2.0,2.0,"Terrasse, Ascenseur, Concierge, Salon Marocain","Découvrez cet appartement à fort potentiel, situé au 5ème étage d’un immeuble art déco, au cœur de Casablanca, à proximité du rond-point Chimicolor.

Caractéristiques :
	•	Superficie totale : 71 m²
	•	Composition :
	•	Hall d’entrée
	•	Salon lumineux
	•	2 chambres spacieuses
	•	Cuisine fonctionnelle
	•	Salle d’eau avec W.C.
	•	Placard intégré
	•	Balcon agréable
	•	Terrasse privative
	•	Escalier de service privatif

Ce bien
 est idé...",7746.478873239436,False,False,False,2.0,2.0,Casablanca,moyen standing,5.0,neuf
